id,cell,stage,model,created,charged,reserved,status
f18f502cd486405985fd1496beb15298,train__source_plain__aime_1988_p3__seed0,solver,gpt-5.6-luna,1789813289.7835653,0.00025819,0.12006027000000001,settled
9840c1aa5646457893ae984f1b9bf8cc,train__source_plain__imo_1963_p5__seed0,solver,gpt-5.6-luna,1789813289.9555953,0.00026805,0.11797082,settled
4f4a5354d9754ee3a9bad0b67812687a,train__source_assisted__mathd_algebra_185__seed0,solver,gpt-5.6-luna,1789813290.0481267,0.00024327999999999996,0.11938762,settled
f19f6ae1bdf0459f9063b65c1aed27e5,train__source_plain__imo_1967_p3__seed0,solver,gpt-5.6-luna,1789813290.0840025,0.00103535,0.12062897000000002,settled
a7a7d2626b1b4b299814e301b1bb93b9,train__source_plain__algebra_amgm_sum1toneqn_prod1tonleq1__seed0,solver,gpt-5.6-luna,1789813290.8849988,0.0005991799999999999,0.11751157000000001,settled
9aa8f36c733a49cc808fbebeecd39768,train__source_plain__aime_1988_p3__seed0,solver,gpt-5.6-luna,1789813291.6222363,0.00251919,0.12145287000000002,settled
648739b17d814691b3a99a0c916b5009,train__source_assisted__mathd_algebra_185__seed0,solver,gpt-5.6-luna,1789813291.6351886,0.00142434,0.12052392000000002,settled
4fd04fe4f5494b3fb11873f135c93c4e,train__source_plain__imo_1963_p5__seed0,solver,gpt-5.6-luna,1789813292.6765244,0.00036348,0.11946077000000001,settled
cdc5b51583464d339863a37771f397bc,train__source_plain__induction_pord1p1on2powklt5on2__seed0,solver,gpt-5.6-luna,1789813292.941554,0.00051728,0.12282347,settled
8bed4904c505408aa9a994fc5df63971,train__source_assisted__imo_1963_p5__seed0,solver,gpt-5.6-luna,1789813293.2918737,0.0011468,0.12217502,settled
bbeb25cfea9b4457ba82f373e14e0c00,train__source_assisted__algebra_amgm_sum1toneqn_prod1tonleq1__seed0,solver,gpt-5.6-luna,1789813293.6333153,0.0008588599999999999,0.12348677,settled
5ae52aa5680c43d9ba74cc06c7f83a4d,train__source_assisted__imo_1967_p3__seed0,solver,gpt-5.6-luna,1789813293.6801126,0.00037927,0.12147817000000001,settled
50ca57ef104a42c586de945a4b26e3d8,train__source_plain__mathd_algebra_185__seed0,solver,gpt-5.6-luna,1789813293.7979763,0.0007331299999999999,0.12391797,settled
97fc19a2390a42b8a827a7a2cf5fdfba,train__source_plain__algebra_amgm_sum1toneqn_prod1tonleq1__seed0,solver,gpt-5.6-luna,1789813294.2081275,0.0006473799999999999,0.11943712,settled
64e8e12db17346998b985c531f47d7ed,train__source_plain__imo_1963_p5__seed0,solver,gpt-5.6-luna,1789813294.5032828,0.0019687,0.12102332,settled
9901a37402ec4f7b8a2e4bdafe5939ef,train__source_plain__imo_1967_p3__seed0,solver,gpt-5.6-luna,1789813294.8452978,0.0021079099999999997,0.12397462000000002,settled
eb64f2d6c1514107b0577ae1c900590c,train__source_plain__induction_pord1p1on2powklt5on2__seed0,solver,gpt-5.6-luna,1789813295.0922253,0.0011979399999999998,0.12448392000000001,settled
ed589699a56c4e4288328cb64b64e55b,train__source_assisted__imo_1967_p3__seed0,solver,gpt-5.6-luna,1789813295.3563166,0.0007474799999999999,0.12287957000000001,settled
467cb28bd35946d386819502249c5e81,train__source_assisted__induction_pord1p1on2powklt5on2__seed0,solver,gpt-5.6-luna,1789813295.5048745,0.0016052599999999998,0.12278277,settled
974b7949fb224d20926107abc105b539,train__source_assisted__aime_1988_p3__seed0,solver,gpt-5.6-luna,1789813295.8661306,0.00247447,0.11973357,settled
c9c264609cb045869899714d07b6394e,train__source_plain__mathd_algebra_185__seed0,solver,gpt-5.6-luna,1789813296.6909342,0.00099357,0.12635557,settled
2f0bfbdced54429bbb68ffe5fcb40da1,train__source_plain__algebra_amgm_sum1toneqn_prod1tonleq1__seed0,solver,gpt-5.6-luna,1789813297.5522811,0.00091717,0.12341307,settled
e7940ea25e2e4158ade3d1a98d2ce83d,train__source_assisted__algebra_amgm_sum1toneqn_prod1tonleq1__seed0,solver,gpt-5.6-luna,1789813298.5393484,0.00157981,0.12825142,settled
f869c1aca8a74244a81f64dccf47dc34,train__source_assisted__imo_1963_p5__seed0,solver,gpt-5.6-luna,1789813298.9429183,0.00042704,0.12581712,settled
67ce141f3def4633b9b96f840cce6f9e,train__source_assisted__imo_1967_p3__seed0,solver,gpt-5.6-luna,1789813300.3037243,0.0013051999999999998,0.12627362,settled
45e52a21983d491592aff5536f8b95d1,train__source_plain__induction_pord1p1on2powklt5on2__seed0,solver,gpt-5.6-luna,1789813300.4919364,0.00128292,0.12782682,settled
44c6f1de89cf444aa4eaed25c6241e43,train__source_assisted__imo_1963_p5__seed0,solver,gpt-5.6-luna,1789813300.9278536,0.00157161,0.12681922,settled
8a8d380643174f809f14027b9e1e63d6,train__source_assisted__mathd_algebra_185__seed0,solver,gpt-5.6-luna,1789813301.0509374,0.00101617,0.12650132,settled
81fc5dfed4a24ccda53166122d9c3dd1,train__source_plain__algebra_amgm_sum1toneqn_prod1tonleq1__seed0,solver,gpt-5.6-luna,1789813301.1511476,0.0007137199999999999,0.12550197,settled
a293a1d6f81249ce97df27c8e73c7ec4,train__source_plain__mathd_algebra_185__seed0,solver,gpt-5.6-luna,1789813301.8673685,0.00105119,0.12933327000000003,settled
4a4b9f9c086d426db424e646913b50b4,train__source_plain__aime_1988_p3__seed0,solver,gpt-5.6-luna,1789813302.2432594,0.00205272,0.12883552,settled
392520b27a5340edbb4d5b251e2af830,train__source_plain__imo_1963_p5__seed0,solver,gpt-5.6-luna,1789813303.8926964,0.00062773,0.12769537,settled
de0f1423d27543cba554b707c6b23899,train__source_plain__imo_1967_p3__seed0,solver,gpt-5.6-luna,1789813304.562353,0.00186883,0.13085127000000002,settled
9656e329b20f408784b9431193118491,train__source_assisted__mathd_algebra_185__seed0,solver,gpt-5.6-luna,1789813304.5867815,0.00105007,0.12946142,settled
bbab16ed8fad47ee9ffd4d834d7f701f,train__source_plain__algebra_amgm_sum1toneqn_prod1tonleq1__seed0,solver,gpt-5.6-luna,1789813304.8372731,0.0006401699999999999,0.12823932000000002,settled
342ddb4461db41d2abe79e3a8abafc7a,train__source_assisted__induction_pord1p1on2powklt5on2__seed0,solver,gpt-5.6-luna,1789813304.865919,0.00092974,0.12683902,settled
0a1dc53bcdee46059714293ba92ce90f,train__source_assisted__algebra_amgm_sum1toneqn_prod1tonleq1__seed0,solver,gpt-5.6-luna,1789813305.1942422,0.00045771,0.13231042,settled
ac7fb09d77cd4c7492734a0cac033387,train__source_plain__mathd_algebra_185__seed0,solver,gpt-5.6-luna,1789813305.4908679,0.00317293,0.13227852,settled
e8837ab176054a1e84f1d8ec573f18bd,train__source_plain__imo_1963_p5__seed0,solver,gpt-5.6-luna,1789813305.6380038,0.00069794,0.12892132,settled
03b0506d026b4a198d215b8c0393682a,train__source_plain__induction_pord1p1on2powklt5on2__seed0,solver,gpt-5.6-luna,1789813305.8161247,0.0009551099999999999,0.13093652000000003,settled
7e5ec13c72084d67995a4c702c173247,train__source_assisted__algebra_amgm_sum1toneqn_prod1tonleq1__seed0,solver,gpt-5.6-luna,1789813306.6622183,0.00173902,0.13451757,settled
d8e2d0c0ca2b4b16a6870fba00d508d9,train__source_assisted__imo_1967_p3__seed0,solver,gpt-5.6-luna,1789813307.0912542,0.0016355799999999998,0.13101737,settled
78976a3c3e02469b9f018f2f7a40a6d6,train__source_assisted__induction_pord1p1on2powklt5on2__seed0,solver,gpt-5.6-luna,1789813307.9785438,0.0012561,0.12937342000000002,settled
7b429f6bbd0a48fca88e601d5471925a,train__source_plain__aime_1988_p3__seed0,solver,gpt-5.6-luna,1789813308.0363607,0.0018107099999999999,0.13289507,settled
48a745681b274531a3340cbf705a5044,train__source_plain__algebra_amgm_sum1toneqn_prod1tonleq1__seed0,solver,gpt-5.6-luna,1789813308.0731936,0.00139533,0.12992452000000002,settled
9fa8f80ac7f747bda3bfbe53123fd2fe,train__source_plain__imo_1963_p5__seed0,solver,gpt-5.6-luna,1789813308.925553,0.0010692599999999998,0.13129787,settled
fea2f3d3d0ef4b04bba48f2e557ff92d,train__source_assisted__mathd_algebra_185__seed0,solver,gpt-5.6-luna,1789813309.0643024,0.00186006,0.13269322,settled
192c31115ff6470b80373b3d93d05989,train__source_assisted__aime_1988_p3__seed0,solver,gpt-5.6-luna,1789813309.6655014,0.00158838,0.12759637000000001,settled
0ea0830d9dba49d59b2a1bd3ad3d4b37,train__source_plain__induction_pord1p1on2powklt5on2__seed0,solver,gpt-5.6-luna,1789813309.7406275,0.0014042,0.13329822,settled
df1706a7ba3143c4b6c5ea5b9a765f5b,train__source_assisted__imo_1963_p5__seed0,solver,gpt-5.6-luna,1789813310.7477071,0.00129219,0.13189132,settled
7c22d5a0b1fe4ce59c5ea3bfbfea5210,train__source_plain__imo_1963_p5__seed0,solver,gpt-5.6-luna,1789813312.428116,0.00127822,0.13490092,settled
48a564f082bd4054af1180080f1431b4,train__source_plain__imo_1967_p3__seed0,solver,gpt-5.6-luna,1789813312.9293814,0.0015542199999999998,0.13674122,settled
584da34ac76b4fd8b73691c4996ae5c1,train__source_assisted__induction_pord1p1on2powklt5on2__seed0,solver,gpt-5.6-luna,1789813313.3158753,0.00117509,0.13292642,settled
28a312ca47de471ba2d2216a8defd59d,train__source_plain__aime_1988_p3__seed0,solver,gpt-5.6-luna,1789813313.5059142,0.00154374,0.13685507,settled
b95f3ba42cbf40cb98a63f0b87f9c1a0,train__source_assisted__aime_1988_p3__seed0,solver,gpt-5.6-luna,1789813314.5838802,0.00145554,0.13116202,settled
33a6139c65524435979c7edd138a922e,train__source_assisted__imo_1963_p5__seed0,solver,gpt-5.6-luna,1789813315.0185595,0.0022952399999999996,0.13468862,settled
d4b322e966914ee685b9b6b554e2711d,train__source_plain__induction_pord1p1on2powklt5on2__seed0,solver,gpt-5.6-luna,1789813315.1742709,0.00122337,0.13705362,settled
39437cf6775b421c99e6059bbbfe6211,train__source_assisted__imo_1967_p3__seed0,solver,gpt-5.6-luna,1789813315.4093747,0.00102041,0.13714987,settled
4918a7e04ca94ced8ddbea8b6000c1b1,train__source_assisted__algebra_amgm_sum1toneqn_prod1tonleq1__seed0,solver,gpt-5.6-luna,1789813315.6750312,0.0010069599999999999,0.13993727,settled
cb7dec97b822406e8409f41c68cb0741,train__source_plain__algebra_amgm_sum1toneqn_prod1tonleq1__seed0,solver,gpt-5.6-luna,1789813315.7859893,0.0005320100000000001,0.13464407,settled
4877426e25274a3e91ac2702c275fd7b,train__source_assisted__mathd_algebra_185__seed0,solver,gpt-5.6-luna,1789813316.5618458,0.00147488,0.13760746999999998,settled
f7427a324d304736ac2958f53ff0ead5,train__source_plain__imo_1963_p5__seed0,solver,gpt-5.6-luna,1789813316.6787417,0.00128638,0.13843742,settled
e0ff9bd69b8d400b87129dabc7a55d8a,train__source_plain__aime_1988_p3__seed0,solver,gpt-5.6-luna,1789813317.2947319,0.0017407899999999999,0.14018092000000001,settled
1529f0e88bce4f6099e5c06ff939afee,train__source_plain__algebra_amgm_sum1toneqn_prod1tonleq1__seed0,solver,gpt-5.6-luna,1789813318.0973382,0.00168021,0.13572867,settled
0e346db5beb44f07907cbad462c4038b,train__source_assisted__imo_1967_p3__seed0,solver,gpt-5.6-luna,1789813318.2646306,0.0012813500000000001,0.13985972,settled
a9c4af6da3ce4aa3b6f32351886c03ab,train__source_plain__imo_1967_p3__seed0,solver,gpt-5.6-luna,1789813318.3013353,0.00136984,0.14123087,settled
337a6ab5074445af9e8f6637113a2474,train__source_plain__induction_pord1p1on2powklt5on2__seed0,solver,gpt-5.6-luna,1789813318.4058487,0.0012161099999999998,0.14005497,settled
d4632e9589a04966a1e41eda156b4ae7,train__source_assisted__induction_pord1p1on2powklt5on2__seed0,solver,gpt-5.6-luna,1789813319.0818045,0.0011214099999999998,0.13629407000000002,settled
f4067b46303a4b0e98114299a42fe7af,train__source_assisted__aime_1988_p3__seed0,solver,gpt-5.6-luna,1789813319.4683297,0.00156126,0.13468477,settled
d5843cf9041e4eb3baa9505b305c9b08,train__source_assisted__algebra_amgm_sum1toneqn_prod1tonleq1__seed0,solver,gpt-5.6-luna,1789813319.5107284,0.0007962900000000001,0.14262732000000003,settled
1fabf5ffb7f14f18a557702e1950318f,train__source_plain__mathd_algebra_185__seed0,solver,gpt-5.6-luna,1789813319.8036394,0.0012617799999999999,0.14253712000000002,settled
5a566166576347eba1c568c5af4c4e88,train__source_plain__imo_1963_p5__seed0,solver,gpt-5.6-luna,1789813319.8815982,0.00141316,0.14186227,settled
1651bdf8a2544b928afc99ebcde37640,train__source_assisted__mathd_algebra_185__seed0,solver,gpt-5.6-luna,1789813321.943716,0.00150688,0.14212297000000002,settled
ec18d67db4f94052ad1534566664ef4b,train__source_plain__aime_1988_p3__seed0,solver,gpt-5.6-luna,1789813322.2413716,0.0027794,0.14415247,settled
e234b4259d794f9b9af60e37ffdd4ffe,train__source_plain__induction_pord1p1on2powklt5on2__seed0,solver,gpt-5.6-luna,1789813322.9084527,0.00107147,0.14348532,settled
0f560c55e56145c5a4541a1b349a74dd,train__source_plain__imo_1967_p3__seed0,solver,gpt-5.6-luna,1789813322.9374247,0.0011633,0.14472612,settled
20395bfc5f0b4a8086c7371ea67c1524,train__source_assisted__algebra_amgm_sum1toneqn_prod1tonleq1__seed0,solver,gpt-5.6-luna,1789813323.1027699,0.0009973,0.14518097000000002,settled
c1eaa0c75e114afcb0fc039acad8a863,train__source_plain__mathd_algebra_185__seed0,solver,gpt-5.6-luna,1789813323.174832,0.00117303,0.14457046999999998,settled
bf7470ec3af94c4b8978e164d44ecafd,train__source_plain__imo_1963_p5__seed0,solver,gpt-5.6-luna,1789813323.1914284,0.00209289,0.14545762,settled
1ac26c5241dc40bc8fe85705844fbdb7,train__source_assisted__induction_pord1p1on2powklt5on2__seed0,solver,gpt-5.6-luna,1789813323.3564837,0.00125968,0.13923437,settled
52e1daa7c1a4460dae014b3e87518073,train__source_assisted__imo_1967_p3__seed0,solver,gpt-5.6-luna,1789813323.741416,0.00077925,0.14336872,settled
730e72086aa94d23acf8136ec99df2f9,train__source_assisted__aime_1988_p3__seed0,solver,gpt-5.6-luna,1789813324.733722,0.0008246099999999999,0.13846437000000003,settled
6b4c324bfa9e45acb9b70251902d5cfc,train__source_plain__algebra_amgm_sum1toneqn_prod1tonleq1__seed0,solver,gpt-5.6-luna,1789813324.9115899,0.0020352699999999996,0.14038936999999999,settled
815647daf19646578307d3a5bdbea2b9,train__source_assisted__imo_1967_p3__seed0,solver,gpt-5.6-luna,1789813326.305192,0.00094786,0.14488672,settled
8762b1663b444cebaa967455273f9720,train__source_plain__induction_pord1p1on2powklt5on2__seed0,solver,gpt-5.6-luna,1789813326.5539064,0.00112112,0.14624687000000003,settled
899681e829384293b0daea1cfc7ce91f,train__source_assisted__imo_1963_p5__seed0,solver,gpt-5.6-luna,1789813326.7282674,0.0015022199999999999,0.14041412,settled
85082ba52ec7408abeee19fa9c9520f3,train__source_assisted__algebra_amgm_sum1toneqn_prod1tonleq1__seed0,solver,gpt-5.6-luna,1789813326.7427576,0.00083234,0.14815097,settled
079c7a4349734dc186a589dc484e2c32,train__source_plain__imo_1967_p3__seed0,solver,gpt-5.6-luna,1789813326.7746987,0.00111426,0.14800687,settled
1486a2ef8b5f4b2bb10110e337fe5702,train__source_assisted__mathd_algebra_185__seed0,solver,gpt-5.6-luna,1789813326.857457,0.00116815,0.14649162000000002,settled
7a89b82f43594d249466fbc085aba383,train__source_plain__mathd_algebra_185__seed0,solver,gpt-5.6-luna,1789813327.3671167,0.001493,0.14794032000000001,settled
c4ecd3da7654432b92a7f4f2b02a870a,train__source_assisted__aime_1988_p3__seed0,solver,gpt-5.6-luna,1789813327.4238133,0.00114669,0.14025022,settled
56bab3977e0546f7a0e38fc4d5398eef,train__source_plain__imo_1963_p5__seed0,solver,gpt-5.6-luna,1789813328.2632225,0.00156866,0.14974377,settled
18566b5d2d1b4c25aea52a6eb3862e07,train__source_assisted__induction_pord1p1on2powklt5on2__seed0,solver,gpt-5.6-luna,1789813328.9056334,0.0011275399999999998,0.14313882,settled
433f8689374444b5847a06de7d12bd0f,train__source_assisted__algebra_amgm_sum1toneqn_prod1tonleq1__seed0,solver,gpt-5.6-luna,1789813329.3591232,0.00063448,0.15030037000000002,settled
4f48400919a14602844077180a58dfc7,train__source_plain__aime_1988_p3__seed0,solver,gpt-5.6-luna,1789813329.4850051,0.002187,0.15044282,settled
5b33c544c02d41348bcf6fc69b80b18b,train__source_plain__imo_1967_p3__seed0,solver,gpt-5.6-luna,1789813329.547122,0.00145462,0.15067327,settled
4ec3df1ce77544d4ba12d03a569882cb,train__source_assisted__mathd_algebra_185__seed0,solver,gpt-5.6-luna,1789813329.602356,0.00179364,0.15023272000000001,settled
3c458f9027734c368ffc75347c05af7e,train__source_plain__induction_pord1p1on2powklt5on2__seed0,solver,gpt-5.6-luna,1789813329.6770093,0.0012333399999999999,0.14886377,settled
b654a9be3f6d4ec28ddfa5aefc31a989,train__source_assisted__imo_1967_p3__seed0,solver,gpt-5.6-luna,1789813330.7460659,0.00065981,0.14799037,settled
4d40721ee7274b2b9532487ebcc787a5,train__source_plain__algebra_amgm_sum1toneqn_prod1tonleq1__seed0,solver,gpt-5.6-luna,1789813330.796597,0.00204464,0.14460457,settled
a8d92d6cc94948b2998b06083bcb73e3,train__source_assisted__aime_1988_p3__seed0,solver,gpt-5.6-luna,1789813331.1500022,0.00149142,0.14351997,settled
b076cab81b4c44a696b3009f74dd9c85,train__source_assisted__algebra_amgm_sum1toneqn_prod1tonleq1__seed0,solver,gpt-5.6-luna,1789813331.7737849,0.0006307,0.15218027,settled
4c4d72e72e4f408ab1ff1c6ae7ca5bf5,train__source_assisted__aime_1984_p1__seed0,solver,gpt-5.6-luna,1789813332.155486,0.00044516999999999994,0.11229317000000001,settled
15c7c5829d634c77b5d723575dd344cf,train__source_assisted__induction_pord1p1on2powklt5on2__seed0,solver,gpt-5.6-luna,1789813332.1977158,0.0013636899999999999,0.14636347000000002,settled
effde3c578834030a71b49eb6ff47247,train__source_assisted__imo_1967_p3__seed0,solver,gpt-5.6-luna,1789813332.6081147,0.00080192,0.14907112000000003,settled
d663c721ff6d469a90a6e2c46be6bc06,train__source_plain__induction_pord1p1on2powklt5on2__seed0,solver,gpt-5.6-luna,1789813332.9643862,0.0011248500000000002,0.15168637,settled
9cc93a6fe5834875810e90712cf89934,train__source_assisted__imo_1963_p5__seed0,solver,gpt-5.6-luna,1789813332.9882839,0.0013417799999999999,0.14344077,settled
bc870500e5a6492f85a32222c9e0f5ab,train__source_assisted__aime_1984_p1__seed0,solver,gpt-5.6-luna,1789813333.4444044,0.00048231999999999995,0.11500742000000001,settled
c1ae848148894e7592f0903555d1e9c7,train__source_plain__mathd_algebra_185__seed0,solver,gpt-5.6-luna,1789813333.5348706,0.0017581899999999998,0.15545277000000002,settled
1f01dd4437de4ed396b2bf302c8e5538,train__source_assisted__algebra_amgm_sum1toneqn_prod1tonleq1__seed0,solver,gpt-5.6-luna,1789813333.9253252,0.00062555,0.15407172000000002,settled
51b95ddd1c2242dd9e99df56d3da6e13,train__source_plain__imo_1967_p3__seed0,solver,gpt-5.6-luna,1789813334.2513182,0.00122321,0.15433242,settled
b65ab0f697594d14883f424a6b63ec8a,train__source_assisted__mathd_algebra_185__seed0,solver,gpt-5.6-luna,1789813334.9263096,0.00200733,0.15580257000000003,settled
