level,administrative,book,cached_input_tokens,carried,cost,exceptions,failed,identifier,input_tokens,model,new_charge,output_tokens,profile,requests,rocq_seconds,solved,source,status,theorem,token_cost
0,False,none,456450.0,False,0.286056,{},False,amc12b_2002_p11__C-level0__gpt-5.6-terra__seed0,488733.0,gpt-5.6-terra,0.286056,10850.0,C,32,14.143882121890783,True,experiments/output/ace_capacity_20260912/mechanisms/configs/amc12b_2002_p11__C-level0__gpt-5.6-terra__seed0,done,amc12b_2002_p11,0.286056
0,False,terra,4944.0,False,0.0054668,{},False,mathd_algebra_28__B-level0__gpt-5.6-terra__seed0,6199.0,gpt-5.6-terra,0.0054668,164.0,B,1,0.6056763269007206,True,experiments/output/ace_capacity_20260912/mechanisms/configs/mathd_algebra_28__B-level0__gpt-5.6-terra__seed0,done,mathd_algebra_28,0.0054668
0,False,terra,226257.0,False,0.35137140000000006,{},False,imo_1967_p3__B-level0__gpt-5.6-terra__seed0,309189.0,gpt-5.6-terra,0.35137140000000006,11688.0,B,19,2.2838208321481943,False,experiments/output/ace_capacity_20260912/mechanisms/configs/imo_1967_p3__B-level0__gpt-5.6-terra__seed0,done,imo_1967_p3,0.3513714
0,False,none,17793.0,False,0.00548226,{},False,mathd_algebra_28__C-level0__gpt-5.6-luna__seed0,29325.0,gpt-5.6-luna,0.00548226,2350.0,C,6,1.1251927325502038,True,experiments/output/ace_capacity_20260912/mechanisms/configs/mathd_algebra_28__C-level0__gpt-5.6-luna__seed0,done,mathd_algebra_28,0.005482259999999999
0,False,terra,19776.0,False,0.006753519999999999,{},False,aime_1988_p8__B-level0__gpt-5.6-luna__seed0,34010.0,gpt-5.6-luna,0.006753519999999999,2926.0,B,4,9.112752679735422,True,experiments/output/ace_capacity_20260912/mechanisms/configs/aime_1988_p8__B-level0__gpt-5.6-luna__seed0,done,aime_1988_p8,0.00675352
0,False,terra,21028.0,False,0.00331516,{},False,mathd_algebra_28__D-level0__gpt-5.6-luna__seed0,27539.0,gpt-5.6-luna,0.00331516,1327.0,D,4,1.0328771211206913,True,experiments/output/ace_capacity_20260912/mechanisms/configs/mathd_algebra_28__D-level0__gpt-5.6-luna__seed0,done,mathd_algebra_28,0.0033151599999999997
0,False,none,104557.0,False,0.040226939999999996,{},False,amc12a_2020_p13__A-level0__gpt-5.6-luna__seed0,214530.0,gpt-5.6-luna,0.040226939999999996,13451.0,A,16,17.850581342354417,False,experiments/output/ace_capacity_20260912/mechanisms/configs/amc12a_2020_p13__A-level0__gpt-5.6-luna__seed0,done,amc12a_2020_p13,0.04022694
0,False,terra,609641.0,False,0.025692219999999995,{},False,imo_1967_p3__D-level0__gpt-5.6-luna__seed0,629954.0,gpt-5.6-luna,0.025692219999999995,7864.0,D,40,1.0630256906151772,False,experiments/output/ace_capacity_20260912/mechanisms/configs/imo_1967_p3__D-level0__gpt-5.6-luna__seed0,done,imo_1967_p3,0.02569222
0,False,none,362961.0,False,0.28097020000000006,{},False,amc12a_2020_p13__C-level0__gpt-5.6-terra__seed0,384614.0,gpt-5.6-terra,0.28097020000000006,13756.0,C,29,1.340928248129785,False,experiments/output/ace_capacity_20260912/mechanisms/configs/amc12a_2020_p13__C-level0__gpt-5.6-terra__seed0,done,amc12a_2020_p13,0.2809702
0,False,terra,161803.0,False,0.28586659999999997,{},False,amc12b_2002_p11__D-level0__gpt-5.6-terra__seed0,214024.0,gpt-5.6-terra,0.28586659999999997,12422.0,D,16,11.596942005679011,True,experiments/output/ace_capacity_20260912/mechanisms/configs/amc12b_2002_p11__D-level0__gpt-5.6-terra__seed0,done,amc12b_2002_p11,0.28586659999999997
0,False,terra-fixed,4945.0,False,0.005803,{},False,mathd_algebra_28__E-level0__gpt-5.6-terra__seed0,6200.0,gpt-5.6-terra,0.005803,192.0,E,1,0.6383200818672776,True,experiments/output/ace_capacity_20260912/mechanisms/configs/mathd_algebra_28__E-level0__gpt-5.6-terra__seed0,done,mathd_algebra_28,0.005803
0,False,terra,261570.0,False,0.37781,{},False,imo_1967_p3__D-level0__gpt-5.6-terra__seed0,333172.0,gpt-5.6-terra,0.37781,15191.0,D,25,1.5374487647786736,False,experiments/output/ace_capacity_20260912/mechanisms/configs/imo_1967_p3__D-level0__gpt-5.6-terra__seed0,done,imo_1967_p3,0.37781
0,False,terra-fixed,9890.0,False,0.0014612,{},False,mathd_algebra_28__E-level0__gpt-5.6-luna__seed0,12997.0,gpt-5.6-luna,0.0014612,535.0,E,2,0.40340983029454947,True,experiments/output/ace_capacity_20260912/mechanisms/configs/mathd_algebra_28__E-level0__gpt-5.6-luna__seed0,done,mathd_algebra_28,0.0014612
0,False,terra-fixed,283885.0,False,0.0359761,{},False,algebra_amgm_sum1toneqn_prod1tonleq1__E-level0__gpt-5.6-luna__seed0,388997.0,gpt-5.6-luna,0.0359761,7730.0,E,22,2.5167574854567647,False,experiments/output/ace_capacity_20260912/mechanisms/configs/algebra_amgm_sum1toneqn_prod1tonleq1__E-level0__gpt-5.6-luna__seed0,done,algebra_amgm_sum1toneqn_prod1tonleq1,0.0359761
0,False,terra-fixed,404773.0,False,0.3661926,{},False,amc12b_2002_p11__E-level0__gpt-5.6-terra__seed0,467166.0,gpt-5.6-terra,0.3661926,13371.0,E,30,70.56792344525456,False,experiments/output/ace_capacity_20260912/mechanisms/configs/amc12b_2002_p11__E-level0__gpt-5.6-terra__seed0,done,amc12b_2002_p11,0.3661926
0,False,terra,24241.0,False,0.059514199999999996,{},False,aime_1988_p8__D-level0__gpt-5.6-terra__seed0,35170.0,gpt-5.6-terra,0.059514199999999996,2734.0,D,4,1.1466818833723664,True,experiments/output/ace_capacity_20260912/mechanisms/configs/aime_1988_p8__D-level0__gpt-5.6-terra__seed0,done,aime_1988_p8,0.0595142
0,False,terra-fixed,269875.0,False,0.0350875,{},False,amc12b_2002_p11__E-level0__gpt-5.6-luna__seed0,330737.0,gpt-5.6-luna,0.0350875,14598.0,E,22,6.089263335801661,False,experiments/output/ace_capacity_20260912/mechanisms/configs/amc12b_2002_p11__E-level0__gpt-5.6-luna__seed0,done,amc12b_2002_p11,0.035087499999999994
0,False,terra-fixed,395674.0,False,0.3536928,{},False,mathd_numbertheory_629__E-level0__gpt-5.6-terra__seed0,444483.0,gpt-5.6-terra,0.3536928,14745.0,E,31,8.741928824223578,False,experiments/output/ace_capacity_20260912/mechanisms/configs/mathd_numbertheory_629__E-level0__gpt-5.6-terra__seed0,done,mathd_numbertheory_629,0.35369280000000003
0,False,none,7821.0,False,0.052382200000000004,{},False,aime_1988_p8__C-level0__gpt-5.6-terra__seed0,17984.0,gpt-5.6-terra,0.052382200000000004,2541.0,C,3,0.07260030694305897,True,experiments/output/ace_capacity_20260912/mechanisms/configs/aime_1988_p8__C-level0__gpt-5.6-terra__seed0,done,aime_1988_p8,0.052382200000000004
0,False,terra,206263.0,False,0.03892346,{},False,amc12a_2020_p13__B-level0__gpt-5.6-luna__seed0,316252.0,gpt-5.6-luna,0.03892346,10667.0,B,19,26.036557632498443,False,experiments/output/ace_capacity_20260912/mechanisms/configs/amc12a_2020_p13__B-level0__gpt-5.6-luna__seed0,done,amc12a_2020_p13,0.03892345999999999
0,False,terra,97259.0,False,0.03790338,{},False,mathd_numbertheory_629__B-level0__gpt-5.6-luna__seed0,184002.0,gpt-5.6-luna,0.03790338,15508.0,B,15,51.92868825234473,False,experiments/output/ace_capacity_20260912/mechanisms/configs/mathd_numbertheory_629__B-level0__gpt-5.6-luna__seed0,done,mathd_numbertheory_629,0.03790338
0,False,none,29518.0,False,0.0048077599999999995,{},False,mathd_numbertheory_48__C-level0__gpt-5.6-luna__seed0,38275.0,gpt-5.6-luna,0.0048077599999999995,2055.0,C,7,1.262839143164456,True,experiments/output/ace_capacity_20260912/mechanisms/configs/mathd_numbertheory_48__C-level0__gpt-5.6-luna__seed0,done,mathd_numbertheory_48,0.0048077599999999995
0,False,none,16772.0,False,0.056640399999999994,{},False,aime_1988_p8__A-level0__gpt-5.6-terra__seed0,25499.0,gpt-5.6-terra,0.056640399999999994,2986.0,A,4,1.1390789430588484,True,experiments/output/ace_capacity_20260912/mechanisms/configs/aime_1988_p8__A-level0__gpt-5.6-terra__seed0,done,aime_1988_p8,0.05664040000000001
0,False,none,222228.0,False,0.34747160000000005,{},False,amc12a_2020_p13__A-level0__gpt-5.6-terra__seed0,295927.0,gpt-5.6-terra,0.34747160000000005,12969.0,A,21,17.905997266061604,False,experiments/output/ace_capacity_20260912/mechanisms/configs/amc12a_2020_p13__A-level0__gpt-5.6-terra__seed0,done,amc12a_2020_p13,0.3474716
0,False,none,339237.0,False,0.33968339999999997,{},False,imo_1967_p3__C-level0__gpt-5.6-terra__seed0,396417.0,gpt-5.6-terra,0.33968339999999997,13123.0,C,35,2.000275150872767,False,experiments/output/ace_capacity_20260912/mechanisms/configs/imo_1967_p3__C-level0__gpt-5.6-terra__seed0,done,imo_1967_p3,0.33968339999999997
0,False,terra,194029.0,False,0.04058838,{},False,amc12a_2020_p13__D-level0__gpt-5.6-luna__seed0,303126.0,gpt-5.6-luna,0.04058838,12407.0,D,18,42.32953209709376,False,experiments/output/ace_capacity_20260912/mechanisms/configs/amc12a_2020_p13__D-level0__gpt-5.6-luna__seed0,done,amc12a_2020_p13,0.04058838
0,False,terra,435169.0,False,0.3566598,{},False,mathd_numbertheory_629__B-level0__gpt-5.6-terra__seed0,474228.0,gpt-5.6-terra,0.3566598,15959.0,B,36,7.509744999930263,False,experiments/output/ace_capacity_20260912/mechanisms/configs/mathd_numbertheory_629__B-level0__gpt-5.6-terra__seed0,done,mathd_numbertheory_629,0.35665979999999997
0,False,terra,223068.0,False,0.03851196,{},False,amc12b_2002_p11__D-level0__gpt-5.6-luna__seed0,304221.0,gpt-5.6-luna,0.03851196,14850.0,D,21,18.13886757567525,False,experiments/output/ace_capacity_20260912/mechanisms/configs/amc12b_2002_p11__D-level0__gpt-5.6-luna__seed0,done,amc12b_2002_p11,0.03851196
0,False,terra-fixed,399633.0,False,0.3677586,{},False,amc12a_2020_p13__E-level0__gpt-5.6-terra__seed0,467283.0,gpt-5.6-terra,0.3677586,12711.0,E,30,13.693513995967805,False,experiments/output/ace_capacity_20260912/mechanisms/configs/amc12a_2020_p13__E-level0__gpt-5.6-terra__seed0,done,amc12a_2020_p13,0.3677586
0,False,terra,462301.0,False,0.2566522,{},False,amc12a_2020_p13__B-level0__gpt-5.6-terra__seed0,478931.0,gpt-5.6-terra,0.2566522,10911.0,B,33,0.7284220671281219,False,experiments/output/ace_capacity_20260912/mechanisms/configs/amc12a_2020_p13__B-level0__gpt-5.6-terra__seed0,done,amc12a_2020_p13,0.2566522
0,False,none,82843.0,False,0.04193766,{},False,mathd_numbertheory_629__A-level0__gpt-5.6-luna__seed0,197439.0,gpt-5.6-luna,0.04193766,14468.0,A,19,135.3613905981183,False,experiments/output/ace_capacity_20260912/mechanisms/configs/mathd_numbertheory_629__A-level0__gpt-5.6-luna__seed0,done,mathd_numbertheory_629,0.04193766
0,False,none,153719.0,False,0.03342018,{},False,mathd_numbertheory_629__C-level0__gpt-5.6-luna__seed0,247836.0,gpt-5.6-luna,0.03342018,9602.0,C,24,28.196515816263855,True,experiments/output/ace_capacity_20260912/mechanisms/configs/mathd_numbertheory_629__C-level0__gpt-5.6-luna__seed0,done,mathd_numbertheory_629,0.03342018
0,False,none,10776.0,False,0.00149972,{},False,mathd_algebra_28__A-level0__gpt-5.6-luna__seed0,12745.0,gpt-5.6-luna,0.00149972,742.0,A,3,1.0617220597341657,True,experiments/output/ace_capacity_20260912/mechanisms/configs/mathd_algebra_28__A-level0__gpt-5.6-luna__seed0,done,mathd_algebra_28,0.00149972
0,False,none,57518.0,False,0.03988716,{},False,aime_1988_p8__A-level0__gpt-5.6-luna__seed0,175644.0,gpt-5.6-luna,0.03988716,12593.0,A,12,2.1558112036436796,True,experiments/output/ace_capacity_20260912/mechanisms/configs/aime_1988_p8__A-level0__gpt-5.6-luna__seed0,done,aime_1988_p8,0.03988716
0,False,terra,11140.0,False,0.0013536,{},False,mathd_algebra_28__B-level0__gpt-5.6-luna__seed0,13008.0,gpt-5.6-luna,0.0013536,631.0,B,2,1.027287807315588,True,experiments/output/ace_capacity_20260912/mechanisms/configs/mathd_algebra_28__B-level0__gpt-5.6-luna__seed0,done,mathd_algebra_28,0.0013536
0,False,terra,26697.0,False,0.1108894,{},False,aime_1988_p8__B-level0__gpt-5.6-terra__seed0,45176.0,gpt-5.6-terra,0.1108894,5716.0,B,5,1.1851398963481188,True,experiments/output/ace_capacity_20260912/mechanisms/configs/aime_1988_p8__B-level0__gpt-5.6-terra__seed0,done,aime_1988_p8,0.1108894
0,False,terra,158711.0,False,0.03825402,{},False,mathd_numbertheory_629__D-level0__gpt-5.6-luna__seed0,248742.0,gpt-5.6-luna,0.03825402,14228.0,D,21,68.43986496608704,False,experiments/output/ace_capacity_20260912/mechanisms/configs/mathd_numbertheory_629__D-level0__gpt-5.6-luna__seed0,done,mathd_numbertheory_629,0.03825402
0,False,terra,258035.0,False,0.033473699999999995,{},False,algebra_amgm_sum1toneqn_prod1tonleq1__B-level0__gpt-5.6-luna__seed0,354804.0,gpt-5.6-luna,0.033473699999999995,7466.0,B,17,1.6652857335284352,False,experiments/output/ace_capacity_20260912/mechanisms/configs/algebra_amgm_sum1toneqn_prod1tonleq1__B-level0__gpt-5.6-luna__seed0,done,algebra_amgm_sum1toneqn_prod1tonleq1,0.033473699999999995
0,False,terra,262504.0,False,0.3749828,{},False,amc12b_2002_p11__B-level0__gpt-5.6-terra__seed0,337933.0,gpt-5.6-terra,0.3749828,14302.0,B,25,34.57471667043865,False,experiments/output/ace_capacity_20260912/mechanisms/configs/amc12b_2002_p11__B-level0__gpt-5.6-terra__seed0,done,amc12b_2002_p11,0.3749828
0,False,terra,348703.0,False,0.4111046,{},False,algebra_amgm_sum1toneqn_prod1tonleq1__B-level0__gpt-5.6-terra__seed0,423835.0,gpt-5.6-terra,0.4111046,15925.0,B,31,2.8566980846226215,False,experiments/output/ace_capacity_20260912/mechanisms/configs/algebra_amgm_sum1toneqn_prod1tonleq1__B-level0__gpt-5.6-terra__seed0,done,algebra_amgm_sum1toneqn_prod1tonleq1,0.4111046
0,False,terra-fixed,218005.0,False,0.0377449,{},False,imo_1967_p3__E-level0__gpt-5.6-luna__seed0,315707.0,gpt-5.6-luna,0.0377449,11537.0,E,21,2.3639941345900297,False,experiments/output/ace_capacity_20260912/mechanisms/configs/imo_1967_p3__E-level0__gpt-5.6-luna__seed0,done,imo_1967_p3,0.0377449
0,False,terra-fixed,26266.0,False,0.0453132,{},False,mathd_numbertheory_48__E-level0__gpt-5.6-terra__seed0,34230.0,gpt-5.6-terra,0.0453132,2011.0,E,5,1.1535829864442348,True,experiments/output/ace_capacity_20260912/mechanisms/configs/mathd_numbertheory_48__E-level0__gpt-5.6-terra__seed0,done,mathd_numbertheory_48,0.0453132
0,False,terra-fixed,76533.0,False,0.012660460000000002,{},False,mathd_numbertheory_48__E-level0__gpt-5.6-luna__seed0,104636.0,gpt-5.6-luna,0.012660460000000002,4591.0,E,12,1.5061198826879263,True,experiments/output/ace_capacity_20260912/mechanisms/configs/mathd_numbertheory_48__E-level0__gpt-5.6-luna__seed0,done,mathd_numbertheory_48,0.012660459999999998
0,False,terra-fixed,252194.0,False,0.4150468,{},False,algebra_amgm_sum1toneqn_prod1tonleq1__E-level0__gpt-5.6-terra__seed0,320906.0,gpt-5.6-terra,0.4150468,18932.0,E,26,2.2147968988865614,False,experiments/output/ace_capacity_20260912/mechanisms/configs/algebra_amgm_sum1toneqn_prod1tonleq1__E-level0__gpt-5.6-terra__seed0,done,algebra_amgm_sum1toneqn_prod1tonleq1,0.4150468
0,False,none,170326.0,False,0.037953719999999996,{},False,amc12b_2002_p11__A-level0__gpt-5.6-luna__seed0,249834.0,gpt-5.6-luna,0.037953719999999996,15538.0,A,23,14.170079978182912,False,experiments/output/ace_capacity_20260912/mechanisms/configs/amc12b_2002_p11__A-level0__gpt-5.6-luna__seed0,done,amc12b_2002_p11,0.037953719999999996
0,False,terra,44986.0,False,0.0526292,{},False,mathd_numbertheory_48__B-level0__gpt-5.6-terra__seed0,55870.0,gpt-5.6-terra,0.0526292,1822.0,B,7,1.113899133168161,True,experiments/output/ace_capacity_20260912/mechanisms/configs/mathd_numbertheory_48__B-level0__gpt-5.6-terra__seed0,done,mathd_numbertheory_48,0.0526292
0,False,none,159368.0,False,0.03669475999999999,{},False,amc12b_2002_p11__C-level0__gpt-5.6-luna__seed0,250831.0,gpt-5.6-luna,0.03669475999999999,12679.0,C,19,18.20481141284108,False,experiments/output/ace_capacity_20260912/mechanisms/configs/amc12b_2002_p11__C-level0__gpt-5.6-luna__seed0,done,amc12b_2002_p11,0.03669476
0,False,terra-fixed,29959.0,False,0.00853438,{},False,aime_1988_p8__E-level0__gpt-5.6-luna__seed0,47399.0,gpt-5.6-luna,0.00853438,3706.0,E,5,1.1711524352431297,True,experiments/output/ace_capacity_20260912/mechanisms/configs/aime_1988_p8__E-level0__gpt-5.6-luna__seed0,done,aime_1988_p8,0.008534380000000001
0,False,terra,276704.0,False,0.2129428,{},False,mathd_numbertheory_629__D-level0__gpt-5.6-terra__seed0,287741.0,gpt-5.6-terra,0.2129428,11294.0,D,27,2.3897824939340353,True,experiments/output/ace_capacity_20260912/mechanisms/configs/mathd_numbertheory_629__D-level0__gpt-5.6-terra__seed0,done,mathd_numbertheory_629,0.2129428
0,False,terra,6196.0,False,0.0033331999999999997,{},False,mathd_algebra_28__D-level0__gpt-5.6-terra__seed0,6199.0,gpt-5.6-terra,0.0033331999999999997,174.0,D,1,0.6679424149915576,True,experiments/output/ace_capacity_20260912/mechanisms/configs/mathd_algebra_28__D-level0__gpt-5.6-terra__seed0,done,mathd_algebra_28,0.0033331999999999997
0,False,none,9315.0,False,0.010641000000000001,{},False,mathd_numbertheory_48__A-level0__gpt-5.6-terra__seed0,12186.0,gpt-5.6-terra,0.010641000000000001,253.0,A,3,1.0231653712689877,True,experiments/output/ace_capacity_20260912/mechanisms/configs/mathd_numbertheory_48__A-level0__gpt-5.6-terra__seed0,done,mathd_numbertheory_48,0.010641
0,False,terra,304648.0,False,0.036121759999999996,{},False,algebra_amgm_sum1toneqn_prod1tonleq1__D-level0__gpt-5.6-luna__seed0,395644.0,gpt-5.6-luna,0.036121759999999996,9858.0,D,19,2.4424099791795015,False,experiments/output/ace_capacity_20260912/mechanisms/configs/algebra_amgm_sum1toneqn_prod1tonleq1__D-level0__gpt-5.6-luna__seed0,done,algebra_amgm_sum1toneqn_prod1tonleq1,0.03612176
0,False,none,99073.0,False,0.03841066,{},False,amc12a_2020_p13__C-level0__gpt-5.6-luna__seed0,206807.0,gpt-5.6-luna,0.03841066,12402.0,C,17,38.31731210835278,False,experiments/output/ace_capacity_20260912/mechanisms/configs/amc12a_2020_p13__C-level0__gpt-5.6-luna__seed0,done,amc12a_2020_p13,0.03841066
0,False,terra,35423.0,False,0.0459066,{},False,mathd_numbertheory_48__D-level0__gpt-5.6-terra__seed0,45918.0,gpt-5.6-terra,0.0459066,1486.0,D,6,0.22513541299849749,True,experiments/output/ace_capacity_20260912/mechanisms/configs/mathd_numbertheory_48__D-level0__gpt-5.6-terra__seed0,done,mathd_numbertheory_48,0.0459066
0,False,terra-fixed,35371.0,False,0.0734882,{},False,aime_1988_p8__E-level0__gpt-5.6-terra__seed0,48316.0,gpt-5.6-terra,0.0734882,3377.0,E,5,1.2153821103274822,True,experiments/output/ace_capacity_20260912/mechanisms/configs/aime_1988_p8__E-level0__gpt-5.6-terra__seed0,done,aime_1988_p8,0.0734882
0,False,none,60796.0,False,0.4015512,{},False,mathd_numbertheory_629__C-level0__gpt-5.6-terra__seed0,145650.0,gpt-5.6-terra,0.4015512,18307.0,C,14,57.96750199329108,False,experiments/output/ace_capacity_20260912/mechanisms/configs/mathd_numbertheory_629__C-level0__gpt-5.6-terra__seed0,done,mathd_numbertheory_629,0.4015512
0,False,none,182148.0,False,0.043168559999999995,{},False,algebra_amgm_sum1toneqn_prod1tonleq1__C-level0__gpt-5.6-luna__seed0,307578.0,gpt-5.6-luna,0.043168559999999995,12033.0,C,18,2.534444574266672,False,experiments/output/ace_capacity_20260912/mechanisms/configs/algebra_amgm_sum1toneqn_prod1tonleq1__C-level0__gpt-5.6-luna__seed0,done,algebra_amgm_sum1toneqn_prod1tonleq1,0.043168559999999995
0,False,none,36269.0,False,0.01791378,{},False,aime_1988_p8__C-level0__gpt-5.6-luna__seed0,77799.0,gpt-5.6-luna,0.01791378,7402.0,C,8,17.485054624266922,True,experiments/output/ace_capacity_20260912/mechanisms/configs/aime_1988_p8__C-level0__gpt-5.6-luna__seed0,done,aime_1988_p8,0.017913779999999997
0,False,none,11589.0,False,0.0162918,{},False,mathd_algebra_28__A-level0__gpt-5.6-terra__seed0,16806.0,gpt-5.6-terra,0.0162918,295.0,A,3,1.127200380899012,True,experiments/output/ace_capacity_20260912/mechanisms/configs/mathd_algebra_28__A-level0__gpt-5.6-terra__seed0,done,mathd_algebra_28,0.0162918
0,False,none,269957.0,False,0.04151173999999999,{},False,imo_1967_p3__A-level0__gpt-5.6-luna__seed0,372370.0,gpt-5.6-luna,0.04151173999999999,13025.0,A,24,4.0698596481233835,False,experiments/output/ace_capacity_20260912/mechanisms/configs/imo_1967_p3__A-level0__gpt-5.6-luna__seed0,done,imo_1967_p3,0.04151174
0,False,none,214747.0,False,0.037375139999999994,{},False,algebra_amgm_sum1toneqn_prod1tonleq1__A-level0__gpt-5.6-luna__seed0,321168.0,gpt-5.6-luna,0.037375139999999994,9830.0,A,20,3.4961371291428804,False,experiments/output/ace_capacity_20260912/mechanisms/configs/algebra_amgm_sum1toneqn_prod1tonleq1__A-level0__gpt-5.6-luna__seed0,done,algebra_amgm_sum1toneqn_prod1tonleq1,0.03737514
0,False,terra,32813.0,False,0.00819626,{},False,aime_1988_p8__D-level0__gpt-5.6-luna__seed0,47605.0,gpt-5.6-luna,0.00819626,3818.0,D,5,9.275996141135693,True,experiments/output/ace_capacity_20260912/mechanisms/configs/aime_1988_p8__D-level0__gpt-5.6-luna__seed0,done,aime_1988_p8,0.00819626
0,False,terra,40211.0,False,0.00677902,{},False,mathd_numbertheory_48__D-level0__gpt-5.6-luna__seed0,52121.0,gpt-5.6-luna,0.00677902,2994.0,D,7,1.1043408773839474,True,experiments/output/ace_capacity_20260912/mechanisms/configs/mathd_numbertheory_48__D-level0__gpt-5.6-luna__seed0,done,mathd_numbertheory_48,0.00677902
